graph_index	t_ns	mode	n_nodes	op	path	detail	src0_name	dst_name	src0_type	src1_type	dst_type	ne00	ne01	ne02	ne03	ne10	ne11	ne12	ne13	nb01	nb02	nb03	nb11	nb12	nb13	src0_contiguous	src1_contiguous	src0_transposed	batch_count	launches
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.14.ffn_up.weight	ffn_up-14	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.14.ssm_alpha.weight	node_880	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.14.ssm_beta.weight	node_886	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.14.ssm_out.weight	linear_attn_out-14	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.attn_k.weight	Kcur-15	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.attn_output.weight	attn_output-15	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.attn_q.weight	Qcur_full-15	bf16	f32	f32	1024	4096	1	1	1024	512	1	1	2048	8388608	8388608	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.attn_v.weight	Vcur-15	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.ffn_down.weight	ffn_out-15	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.ffn_gate.weight	ffn_gate-15	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.15.ffn_up.weight	ffn_up-15	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.attn_gate.weight	z-16	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.attn_qkv.weight	node_973	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.ffn_down.weight	ffn_out-16	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.ffn_gate.weight	ffn_gate-16	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.ffn_up.weight	ffn_up-16	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.ssm_alpha.weight	node_994	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.ssm_beta.weight	node_1000	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.16.ssm_out.weight	linear_attn_out-16	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.attn_gate.weight	z-17	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.attn_qkv.weight	node_1036	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.ffn_down.weight	ffn_out-17	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.ffn_gate.weight	ffn_gate-17	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.ffn_up.weight	ffn_up-17	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.ssm_alpha.weight	node_1057	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.ssm_beta.weight	node_1063	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.17.ssm_out.weight	linear_attn_out-17	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.attn_gate.weight	z-18	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.attn_qkv.weight	node_1099	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.ffn_down.weight	ffn_out-18	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.ffn_gate.weight	ffn_gate-18	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.ffn_up.weight	ffn_up-18	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.ssm_alpha.weight	node_1120	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.ssm_beta.weight	node_1126	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.18.ssm_out.weight	linear_attn_out-18	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.attn_k.weight	Kcur-19	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.attn_output.weight	attn_output-19	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.attn_q.weight	Qcur_full-19	bf16	f32	f32	1024	4096	1	1	1024	512	1	1	2048	8388608	8388608	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.attn_v.weight	Vcur-19	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.ffn_down.weight	ffn_out-19	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.ffn_gate.weight	ffn_gate-19	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.19.ffn_up.weight	ffn_up-19	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.attn_gate.weight	z-2	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.attn_qkv.weight	node_139	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.ffn_down.weight	ffn_out-2	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.ffn_gate.weight	ffn_gate-2	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.ffn_up.weight	ffn_up-2	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.ssm_alpha.weight	node_160	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.ssm_beta.weight	node_166	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.2.ssm_out.weight	linear_attn_out-2	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.attn_gate.weight	z-20	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.attn_qkv.weight	node_1213	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.ffn_down.weight	ffn_out-20	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.ffn_gate.weight	ffn_gate-20	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.ffn_up.weight	ffn_up-20	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.ssm_alpha.weight	node_1234	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.ssm_beta.weight	node_1240	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.20.ssm_out.weight	linear_attn_out-20	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.attn_gate.weight	z-21	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.attn_qkv.weight	node_1276	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.ffn_down.weight	ffn_out-21	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.ffn_gate.weight	ffn_gate-21	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.ffn_up.weight	ffn_up-21	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.ssm_alpha.weight	node_1297	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.ssm_beta.weight	node_1303	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.21.ssm_out.weight	linear_attn_out-21	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.attn_gate.weight	z-22	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.attn_qkv.weight	node_1339	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.ffn_down.weight	ffn_out-22	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.ffn_gate.weight	ffn_gate-22	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.ffn_up.weight	ffn_up-22	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.ssm_alpha.weight	node_1360	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.ssm_beta.weight	node_1366	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.22.ssm_out.weight	linear_attn_out-22	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.attn_k.weight	Kcur-23	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.attn_output.weight	attn_output-23	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.attn_q.weight	Qcur_full-23	bf16	f32	f32	1024	4096	1	1	1024	512	1	1	2048	8388608	8388608	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.attn_v.weight	Vcur-23	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.ffn_down.weight	ffn_out-23	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.ffn_gate.weight	ffn_gate-23	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.23.ffn_up.weight	ffn_up-23	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.attn_k.weight	Kcur-3	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.attn_output.weight	attn_output-3	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.attn_q.weight	Qcur_full-3	bf16	f32	f32	1024	4096	1	1	1024	512	1	1	2048	8388608	8388608	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.attn_v.weight	Vcur-3	bf16	f32	f32	1024	512	1	1	1024	512	1	1	2048	1048576	1048576	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.ffn_down.weight	ffn_out-3	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.ffn_gate.weight	ffn_gate-3	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.3.ffn_up.weight	ffn_up-3	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.attn_gate.weight	z-4	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.attn_qkv.weight	node_253	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.ffn_down.weight	ffn_out-4	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.ffn_gate.weight	ffn_gate-4	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.ffn_up.weight	ffn_up-4	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.ssm_alpha.weight	node_274	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.ssm_beta.weight	node_280	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.4.ssm_out.weight	linear_attn_out-4	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.attn_gate.weight	z-5	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.attn_qkv.weight	node_316	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.ffn_down.weight	ffn_out-5	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.ffn_gate.weight	ffn_gate-5	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.ffn_up.weight	ffn_up-5	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.ssm_alpha.weight	node_337	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.ssm_beta.weight	node_343	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.5.ssm_out.weight	linear_attn_out-5	bf16	f32	f32	2048	1024	1	1	2048	512	1	1	4096	4194304	4194304	8192	4194304	4194304	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.6.attn_gate.weight	z-6	bf16	f32	f32	1024	2048	1	1	1024	512	1	1	2048	4194304	4194304	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.6.attn_qkv.weight	node_379	bf16	f32	f32	1024	6144	1	1	1024	512	1	1	2048	12582912	12582912	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.6.ffn_down.weight	ffn_out-6	bf16	f32	f32	3584	1024	1	1	3584	512	1	1	7168	7340032	7340032	14336	7340032	7340032	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.6.ffn_gate.weight	ffn_gate-6	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.6.ffn_up.weight	ffn_up-6	bf16	f32	f32	1024	3584	1	1	1024	512	1	1	2048	7340032	7340032	4096	2097152	2097152	1	1	0	1	1
1	1788292025105828495	eager	1447	MUL_MAT	cuBLAS	cublasGemmEx/BF16	blk.6.ssm_alpha.weight	node_400	bf16	f32	f32	1024	16	1	1	1024	512	1	1	2048	32768	32768	4096	2097152	2097152	1	1	0	1	1
